,Type,TG3ID,TherapeuticGrp3,DHB,YearDisp,NumDisps,NumPpl,NHIComp,TherapeuticGrp3.y,TG2ID,TherapeuticGrp2,TG1ID,TherapeuticGrp1
41559,Initial dispensings,162005,Protease Inhibitors,Tairawhiti,2022,6,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41560,Initial dispensings,162005,Protease Inhibitors,Hawke's Bay,2022,26,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41561,Initial dispensings,162005,Protease Inhibitors,Taranaki,2022,28,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41562,Initial dispensings,162005,Protease Inhibitors,MidCentral,2022,20,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41563,Initial dispensings,162005,Protease Inhibitors,Whanganui,2022,33,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41564,Initial dispensings,162005,Protease Inhibitors,Capital & Coast,2022,68,17,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41565,Initial dispensings,162005,Protease Inhibitors,Hutt Valley,2022,28,6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41566,Initial dispensings,162005,Protease Inhibitors,Wairarapa,2022,<6,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41567,Initial dispensings,162005,Protease Inhibitors,Nelson Marlborough,2022,61,10,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41568,Initial dispensings,162005,Protease Inhibitors,West Coast,2022,10,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41569,Initial dispensings,162005,Protease Inhibitors,Canterbury,2022,240,42,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41570,Initial dispensings,162005,Protease Inhibitors,South Canterbury,2022,16,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41571,Initial dispensings,162005,Protease Inhibitors,Southern,2022,86,16,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41572,Initial dispensings,162005,Protease Inhibitors,New Zealand,2022,2263,353,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41573,Dispensings,162005,Protease Inhibitors,Northland,2018,205,19,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41574,Dispensings,162005,Protease Inhibitors,Waitemata,2018,670,66,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41575,Dispensings,162005,Protease Inhibitors,Auckland,2018,1654,149,99.9,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41576,Dispensings,162005,Protease Inhibitors,Counties Manukau,2018,717,60,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41577,Dispensings,162005,Protease Inhibitors,Waikato,2018,236,19,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41578,Dispensings,162005,Protease Inhibitors,Lakes,2018,128,8,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41579,Dispensings,162005,Protease Inhibitors,Bay of Plenty,2018,175,14,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41580,Dispensings,162005,Protease Inhibitors,Tairawhiti,2018,20,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41581,Dispensings,162005,Protease Inhibitors,Hawke's Bay,2018,59,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41582,Dispensings,162005,Protease Inhibitors,Taranaki,2018,111,8,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41583,Dispensings,162005,Protease Inhibitors,MidCentral,2018,48,6,97.9,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41584,Dispensings,162005,Protease Inhibitors,Whanganui,2018,42,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41585,Dispensings,162005,Protease Inhibitors,Capital & Coast,2018,437,33,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41586,Dispensings,162005,Protease Inhibitors,Hutt Valley,2018,175,15,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41587,Dispensings,162005,Protease Inhibitors,Wairarapa,2018,60,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41588,Dispensings,162005,Protease Inhibitors,Nelson Marlborough,2018,138,12,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41589,Dispensings,162005,Protease Inhibitors,West Coast,2018,14,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41590,Dispensings,162005,Protease Inhibitors,Canterbury,2018,758,62,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41591,Dispensings,162005,Protease Inhibitors,South Canterbury,2018,71,7,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41592,Dispensings,162005,Protease Inhibitors,Southern,2018,148,25,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41593,Dispensings,162005,Protease Inhibitors,New Zealand,2018,5866,477,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41594,Dispensings,162005,Protease Inhibitors,Northland,2019,180,18,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41595,Dispensings,162005,Protease Inhibitors,Waitemata,2019,660,58,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41596,Dispensings,162005,Protease Inhibitors,Auckland,2019,1572,140,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41597,Dispensings,162005,Protease Inhibitors,Counties Manukau,2019,687,55,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41598,Dispensings,162005,Protease Inhibitors,Waikato,2019,172,12,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41599,Dispensings,162005,Protease Inhibitors,Lakes,2019,92,7,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41600,Dispensings,162005,Protease Inhibitors,Bay of Plenty,2019,129,11,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41601,Dispensings,162005,Protease Inhibitors,Tairawhiti,2019,18,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41602,Dispensings,162005,Protease Inhibitors,Hawke's Bay,2019,40,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41603,Dispensings,162005,Protease Inhibitors,Taranaki,2019,70,6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41604,Dispensings,162005,Protease Inhibitors,MidCentral,2019,41,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41605,Dispensings,162005,Protease Inhibitors,Whanganui,2019,31,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41606,Dispensings,162005,Protease Inhibitors,Capital & Coast,2019,476,31,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41607,Dispensings,162005,Protease Inhibitors,Hutt Valley,2019,137,12,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41608,Dispensings,162005,Protease Inhibitors,Wairarapa,2019,22,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41609,Dispensings,162005,Protease Inhibitors,Nelson Marlborough,2019,109,8,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41610,Dispensings,162005,Protease Inhibitors,West Coast,2019,12,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41611,Dispensings,162005,Protease Inhibitors,Canterbury,2019,675,52,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41612,Dispensings,162005,Protease Inhibitors,South Canterbury,2019,64,7,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41613,Dispensings,162005,Protease Inhibitors,Southern,2019,124,22,96,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41614,Dispensings,162005,Protease Inhibitors,New Zealand,2019,5311,431,99.9,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41615,Dispensings,162005,Protease Inhibitors,Northland,2020,176,17,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41616,Dispensings,162005,Protease Inhibitors,Waitemata,2020,655,55,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41617,Dispensings,162005,Protease Inhibitors,Auckland,2020,1680,136,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41618,Dispensings,162005,Protease Inhibitors,Counties Manukau,2020,591,43,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41619,Dispensings,162005,Protease Inhibitors,Waikato,2020,166,11,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41620,Dispensings,162005,Protease Inhibitors,Lakes,2020,32,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41621,Dispensings,162005,Protease Inhibitors,Bay of Plenty,2020,128,10,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41622,Dispensings,162005,Protease Inhibitors,Tairawhiti,2020,16,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41623,Dispensings,162005,Protease Inhibitors,Hawke's Bay,2020,42,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41624,Dispensings,162005,Protease Inhibitors,Taranaki,2020,52,7,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41625,Dispensings,162005,Protease Inhibitors,MidCentral,2020,36,<6,94.4,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41626,Dispensings,162005,Protease Inhibitors,Whanganui,2020,54,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41627,Dispensings,162005,Protease Inhibitors,Capital & Coast,2020,251,22,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41628,Dispensings,162005,Protease Inhibitors,Hutt Valley,2020,105,11,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41629,Dispensings,162005,Protease Inhibitors,Wairarapa,2020,14,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41630,Dispensings,162005,Protease Inhibitors,Nelson Marlborough,2020,105,8,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41631,Dispensings,162005,Protease Inhibitors,West Coast,2020,12,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41632,Dispensings,162005,Protease Inhibitors,Canterbury,2020,639,44,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41633,Dispensings,162005,Protease Inhibitors,South Canterbury,2020,26,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41634,Dispensings,162005,Protease Inhibitors,Southern,2020,107,17,98.1,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41635,Dispensings,162005,Protease Inhibitors,New Zealand,2020,4887,389,99.9,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41636,Dispensings,162005,Protease Inhibitors,Northland,2021,131,17,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41637,Dispensings,162005,Protease Inhibitors,Waitemata,2021,616,59,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41638,Dispensings,162005,Protease Inhibitors,Auckland,2021,1580,131,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41639,Dispensings,162005,Protease Inhibitors,Counties Manukau,2021,575,44,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41640,Dispensings,162005,Protease Inhibitors,Waikato,2021,102,9,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41641,Dispensings,162005,Protease Inhibitors,Lakes,2021,<6,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41642,Dispensings,162005,Protease Inhibitors,Bay of Plenty,2021,112,11,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41643,Dispensings,162005,Protease Inhibitors,Tairawhiti,2021,29,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41644,Dispensings,162005,Protease Inhibitors,Hawke's Bay,2021,40,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41645,Dispensings,162005,Protease Inhibitors,Taranaki,2021,33,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41646,Dispensings,162005,Protease Inhibitors,MidCentral,2021,36,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41647,Dispensings,162005,Protease Inhibitors,Whanganui,2021,44,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41648,Dispensings,162005,Protease Inhibitors,Capital & Coast,2021,216,18,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41649,Dispensings,162005,Protease Inhibitors,Hutt Valley,2021,83,10,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41650,Dispensings,162005,Protease Inhibitors,Wairarapa,2021,24,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41651,Dispensings,162005,Protease Inhibitors,Nelson Marlborough,2021,96,8,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41652,Dispensings,162005,Protease Inhibitors,West Coast,2021,13,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41653,Dispensings,162005,Protease Inhibitors,Canterbury,2021,561,40,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41654,Dispensings,162005,Protease Inhibitors,South Canterbury,2021,25,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41655,Dispensings,162005,Protease Inhibitors,Southern,2021,103,14,99,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41656,Dispensings,162005,Protease Inhibitors,New Zealand,2021,4423,360,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41657,Dispensings,162005,Protease Inhibitors,Northland,2022,125,18,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41658,Dispensings,162005,Protease Inhibitors,Waitemata,2022,520,57,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41659,Dispensings,162005,Protease Inhibitors,Auckland,2022,1463,119,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41660,Dispensings,162005,Protease Inhibitors,Counties Manukau,2022,537,47,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41661,Dispensings,162005,Protease Inhibitors,Waikato,2022,97,7,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41662,Dispensings,162005,Protease Inhibitors,Lakes,2022,<6,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41663,Dispensings,162005,Protease Inhibitors,Bay of Plenty,2022,129,11,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41664,Dispensings,162005,Protease Inhibitors,Tairawhiti,2022,20,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41665,Dispensings,162005,Protease Inhibitors,Hawke's Bay,2022,42,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41666,Dispensings,162005,Protease Inhibitors,Taranaki,2022,42,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
41667,Dispensings,162005,Protease Inhibitors,MidCentral,2022,22,<6,100,Protease Inhibitors,1620,Antiretrovirals,16,Infections - Agents for Systemic Use
