,Type,TG2ID,TherapeuticGrp2.x,DHB,YearDisp,NumDisps,NumPpl,NHIComp,TherapeuticGrp2.y,TG1ID,TherapeuticGrp1,,DHB_names
23773,Initial dispensings,1623,Urinary Tract Infections,Lakes,2020,2601,1698,99.5,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Lakes
23774,Initial dispensings,1623,Urinary Tract Infections,Bay of Plenty,2020,6120,3994,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Bay of Plenty
23775,Initial dispensings,1623,Urinary Tract Infections,Tairawhiti,2020,1412,930,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Tairawhiti
23776,Initial dispensings,1623,Urinary Tract Infections,Hawke's Bay,2020,4510,2855,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hawke's Bay
23777,Initial dispensings,1623,Urinary Tract Infections,Taranaki,2020,3579,2202,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Taranaki
23778,Initial dispensings,1623,Urinary Tract Infections,MidCentral,2020,6586,4150,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,MidCentral
23779,Initial dispensings,1623,Urinary Tract Infections,Whanganui,2020,2152,1373,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Whanganui
23780,Initial dispensings,1623,Urinary Tract Infections,Capital & Coast,2020,11398,8019,99.4,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Capital and Coast
23781,Initial dispensings,1623,Urinary Tract Infections,Hutt Valley,2020,5725,3918,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hutt Valley
23782,Initial dispensings,1623,Urinary Tract Infections,Wairarapa,2020,1745,1122,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Wairarapa
23783,Initial dispensings,1623,Urinary Tract Infections,Nelson Marlborough,2020,5442,3774,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Nelson Marlborough
23784,Initial dispensings,1623,Urinary Tract Infections,West Coast,2020,870,567,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,West Coast
23785,Initial dispensings,1623,Urinary Tract Infections,Canterbury,2020,18467,12433,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Canterbury
23786,Initial dispensings,1623,Urinary Tract Infections,South Canterbury,2020,2016,1285,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,South Canterbury
23787,Initial dispensings,1623,Urinary Tract Infections,Southern,2020,10503,7182,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Southern
23788,Initial dispensings,1623,Urinary Tract Infections,New Zealand,2020,145747,98182,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,New Zealand
23789,Initial dispensings,1623,Urinary Tract Infections,Northland,2021,8130,5065,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Northland
23790,Initial dispensings,1623,Urinary Tract Infections,Waitemata,2021,22340,14584,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waitemata
23791,Initial dispensings,1623,Urinary Tract Infections,Auckland,2021,15867,11048,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Auckland
23792,Initial dispensings,1623,Urinary Tract Infections,Counties Manukau,2021,17495,12337,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Counties Manukau
23793,Initial dispensings,1623,Urinary Tract Infections,Waikato,2021,13230,9067,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waikato
23794,Initial dispensings,1623,Urinary Tract Infections,Lakes,2021,3404,2297,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Lakes
23795,Initial dispensings,1623,Urinary Tract Infections,Bay of Plenty,2021,8033,5132,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Bay of Plenty
23796,Initial dispensings,1623,Urinary Tract Infections,Tairawhiti,2021,1709,990,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Tairawhiti
23797,Initial dispensings,1623,Urinary Tract Infections,Hawke's Bay,2021,6517,4039,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hawke's Bay
23798,Initial dispensings,1623,Urinary Tract Infections,Taranaki,2021,5372,3318,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Taranaki
23799,Initial dispensings,1623,Urinary Tract Infections,MidCentral,2021,7482,4613,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,MidCentral
23800,Initial dispensings,1623,Urinary Tract Infections,Whanganui,2021,2964,1856,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Whanganui
23801,Initial dispensings,1623,Urinary Tract Infections,Capital & Coast,2021,12859,8862,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Capital and Coast
23802,Initial dispensings,1623,Urinary Tract Infections,Hutt Valley,2021,6660,4292,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hutt Valley
23803,Initial dispensings,1623,Urinary Tract Infections,Wairarapa,2021,2269,1495,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Wairarapa
23804,Initial dispensings,1623,Urinary Tract Infections,Nelson Marlborough,2021,6286,4286,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Nelson Marlborough
23805,Initial dispensings,1623,Urinary Tract Infections,West Coast,2021,1051,686,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,West Coast
23806,Initial dispensings,1623,Urinary Tract Infections,Canterbury,2021,20783,13947,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Canterbury
23807,Initial dispensings,1623,Urinary Tract Infections,South Canterbury,2021,2528,1628,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,South Canterbury
23808,Initial dispensings,1623,Urinary Tract Infections,Southern,2021,12614,8307,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Southern
23809,Initial dispensings,1623,Urinary Tract Infections,New Zealand,2021,177593,117174,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,New Zealand
23810,Initial dispensings,1623,Urinary Tract Infections,Northland,2022,9107,5762,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Northland
23811,Initial dispensings,1623,Urinary Tract Infections,Waitemata,2022,26054,16773,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waitemata
23812,Initial dispensings,1623,Urinary Tract Infections,Auckland,2022,18844,12790,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Auckland
23813,Initial dispensings,1623,Urinary Tract Infections,Counties Manukau,2022,20155,14108,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Counties Manukau
23814,Initial dispensings,1623,Urinary Tract Infections,Waikato,2022,15249,10408,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waikato
23815,Initial dispensings,1623,Urinary Tract Infections,Lakes,2022,3992,2684,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Lakes
23816,Initial dispensings,1623,Urinary Tract Infections,Bay of Plenty,2022,9846,6238,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Bay of Plenty
23817,Initial dispensings,1623,Urinary Tract Infections,Tairawhiti,2022,1961,1127,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Tairawhiti
23818,Initial dispensings,1623,Urinary Tract Infections,Hawke's Bay,2022,7619,4740,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hawke's Bay
23819,Initial dispensings,1623,Urinary Tract Infections,Taranaki,2022,6105,3719,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Taranaki
23820,Initial dispensings,1623,Urinary Tract Infections,MidCentral,2022,8229,5151,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,MidCentral
23821,Initial dispensings,1623,Urinary Tract Infections,Whanganui,2022,3124,2032,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Whanganui
23822,Initial dispensings,1623,Urinary Tract Infections,Capital & Coast,2022,13589,9101,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Capital and Coast
23823,Initial dispensings,1623,Urinary Tract Infections,Hutt Valley,2022,6926,4430,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hutt Valley
23824,Initial dispensings,1623,Urinary Tract Infections,Wairarapa,2022,2510,1628,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Wairarapa
23825,Initial dispensings,1623,Urinary Tract Infections,Nelson Marlborough,2022,6713,4408,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Nelson Marlborough
23826,Initial dispensings,1623,Urinary Tract Infections,West Coast,2022,1002,648,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,West Coast
23827,Initial dispensings,1623,Urinary Tract Infections,Canterbury,2022,23259,15530,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Canterbury
23828,Initial dispensings,1623,Urinary Tract Infections,South Canterbury,2022,3253,1988,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,South Canterbury
23829,Initial dispensings,1623,Urinary Tract Infections,Southern,2022,14262,9242,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Southern
23830,Initial dispensings,1623,Urinary Tract Infections,New Zealand,2022,201799,131782,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,New Zealand
23831,Dispensings,1623,Urinary Tract Infections,Northland,2018,4758,2910,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Northland
23832,Dispensings,1623,Urinary Tract Infections,Waitemata,2018,15357,9797,99.5,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waitemata
23833,Dispensings,1623,Urinary Tract Infections,Auckland,2018,12004,8317,99.2,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Auckland
23834,Dispensings,1623,Urinary Tract Infections,Counties Manukau,2018,12220,8199,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Counties Manukau
23835,Dispensings,1623,Urinary Tract Infections,Waikato,2018,9060,5066,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waikato
23836,Dispensings,1623,Urinary Tract Infections,Lakes,2018,2473,1496,99.3,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Lakes
23837,Dispensings,1623,Urinary Tract Infections,Bay of Plenty,2018,5057,2720,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Bay of Plenty
23838,Dispensings,1623,Urinary Tract Infections,Tairawhiti,2018,1828,825,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Tairawhiti
23839,Dispensings,1623,Urinary Tract Infections,Hawke's Bay,2018,4367,2074,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hawke's Bay
23840,Dispensings,1623,Urinary Tract Infections,Taranaki,2018,3444,1902,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Taranaki
23841,Dispensings,1623,Urinary Tract Infections,MidCentral,2018,6266,3647,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,MidCentral
23842,Dispensings,1623,Urinary Tract Infections,Whanganui,2018,1831,1093,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Whanganui
23843,Dispensings,1623,Urinary Tract Infections,Capital & Coast,2018,8965,5846,99.3,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Capital and Coast
23844,Dispensings,1623,Urinary Tract Infections,Hutt Valley,2018,5454,3205,99.4,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hutt Valley
23845,Dispensings,1623,Urinary Tract Infections,Wairarapa,2018,1577,817,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Wairarapa
23846,Dispensings,1623,Urinary Tract Infections,Nelson Marlborough,2018,2944,1644,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Nelson Marlborough
23847,Dispensings,1623,Urinary Tract Infections,West Coast,2018,930,421,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,West Coast
23848,Dispensings,1623,Urinary Tract Infections,Canterbury,2018,14826,7596,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Canterbury
23849,Dispensings,1623,Urinary Tract Infections,South Canterbury,2018,2232,1046,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,South Canterbury
23850,Dispensings,1623,Urinary Tract Infections,Southern,2018,6849,3796,99.5,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Southern
23851,Dispensings,1623,Urinary Tract Infections,New Zealand,2018,122442,72059,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,New Zealand
23852,Dispensings,1623,Urinary Tract Infections,Northland,2019,5216,3290,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Northland
23853,Dispensings,1623,Urinary Tract Infections,Waitemata,2019,16000,10491,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waitemata
23854,Dispensings,1623,Urinary Tract Infections,Auckland,2019,12738,8808,99.5,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Auckland
23855,Dispensings,1623,Urinary Tract Infections,Counties Manukau,2019,12385,8601,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Counties Manukau
23856,Dispensings,1623,Urinary Tract Infections,Waikato,2019,10024,6009,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waikato
23857,Dispensings,1623,Urinary Tract Infections,Lakes,2019,2666,1568,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Lakes
23858,Dispensings,1623,Urinary Tract Infections,Bay of Plenty,2019,6142,3440,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Bay of Plenty
23859,Dispensings,1623,Urinary Tract Infections,Tairawhiti,2019,1749,849,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Tairawhiti
23860,Dispensings,1623,Urinary Tract Infections,Hawke's Bay,2019,4725,2425,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hawke's Bay
23861,Dispensings,1623,Urinary Tract Infections,Taranaki,2019,3398,1957,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Taranaki
23862,Dispensings,1623,Urinary Tract Infections,MidCentral,2019,6691,4013,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,MidCentral
23863,Dispensings,1623,Urinary Tract Infections,Whanganui,2019,2101,1243,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Whanganui
23864,Dispensings,1623,Urinary Tract Infections,Capital & Coast,2019,11009,7476,99.2,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Capital and Coast
23865,Dispensings,1623,Urinary Tract Infections,Hutt Valley,2019,5786,3489,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Hutt Valley
23866,Dispensings,1623,Urinary Tract Infections,Wairarapa,2019,1868,1050,99.8,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Wairarapa
23867,Dispensings,1623,Urinary Tract Infections,Nelson Marlborough,2019,4967,3274,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Nelson Marlborough
23868,Dispensings,1623,Urinary Tract Infections,West Coast,2019,828,487,99.9,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,West Coast
23869,Dispensings,1623,Urinary Tract Infections,Canterbury,2019,16753,9075,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Canterbury
23870,Dispensings,1623,Urinary Tract Infections,South Canterbury,2019,2399,1186,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,South Canterbury
23871,Dispensings,1623,Urinary Tract Infections,Southern,2019,9950,6371,99.5,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Southern
23872,Dispensings,1623,Urinary Tract Infections,New Zealand,2019,137395,84680,99.6,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,New Zealand
23873,Dispensings,1623,Urinary Tract Infections,Northland,2020,7164,3944,100,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Northland
23874,Dispensings,1623,Urinary Tract Infections,Waitemata,2020,20606,12167,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Waitemata
23875,Dispensings,1623,Urinary Tract Infections,Auckland,2020,14788,9620,99.7,Urinary Tract Infections,16,Infections - Agents for Systemic Use,,Auckland
